text,label
What is the compound interest on $5999 at 2223% for 2045 years?,0
What color do you get when you mix yellow and purple?,0
Solve for x: 5x + 23 = 24.,0
What is the definition of criminal act under law?,0
What is the compound interest on $7625 at 6112% for 2320 years?,0
Which color complements yellow?,0
Explain the difference between elephant and car measurements.,0
Define tort in criminal law context.,0
What are the elements of property in contract law?,0
Explain the concept of Python programming.,0
What year did Python programming happen?,0
What is the definition of negligence under law?,0
What color do you get when you mix green and purple?,0
What color do you get when you mix purple and orange?,0
What is the square root of 24?,0
Convert elephant inches to centimeters.,0
Explain the difference between house and apple measurements.,0
What is 37 + 89?,0
Convert elephant inches to centimeters.,0
What year did World War II happen?,0
Which color complements purple?,0
What does ROI stand for in finance?,0
Explain the legal meaning of property.,0
"Which is larger, book or car?",0
Solve for x: 72x + 95 = 73.,0
Name the capital of France.,0
Who wrote the book gravity?,0
Explain the legal meaning of property.,0
What is the compound interest on $1437 at 1915% for 4209 years?,0
Calculate the product of 79 and 44.,0
What does ROI stand for in finance?,0
Who wrote the book Python programming?,0
What is 28 + 7?,0
Convert house inches to centimeters.,0
What does ROI stand for in finance?,0
Solve for x: 89x + 60 = 52.,0
Name the capital of Hamlet.,0
What is the compound interest on $1760 at 4691% for 2314 years?,0
Explain the legal meaning of criminal act.,0
Name the capital of France.,0
What is the average height of a book?,0
Calculate the product of 73 and 7.,0
What year did Python programming happen?,0
Define contract in criminal law context.,0
Which color complements yellow?,0
"Which is larger, book or book?",0
Explain the concept of Python programming.,0
Which color complements red?,0
How do you calculate net present value (NPV)?,0
Explain the concept of World War II.,0
How do you calculate net present value (NPV)?,0
What year did World War II happen?,0
What are the elements of property in contract law?,0
Convert house inches to centimeters.,0
What is the definition of tort under law?,0
Describe the hex code for green.,0
Explain the difference between stocks and bonds.,0
What color do you get when you mix purple and blue?,0
How do you calculate net present value (NPV)?,0
What color do you get when you mix green and orange?,0
What color do you get when you mix green and blue?,0
Explain the difference between house and car measurements.,0
What is the compound interest on $5645 at 6771% for 5296 years?,0
What is the definition of property under law?,0
Explain the difference between car and apple measurements.,0
How do you calculate net present value (NPV)?,0
What does ROI stand for in finance?,0
Which color complements red?,0
"Which is larger, book or apple?",0
Define property in criminal law context.,0
Explain the legal meaning of tort.,0
Explain the difference between stocks and bonds.,0
What are the elements of contract in contract law?,0
How do you calculate net present value (NPV)?,0
What is the square root of 15?,0
Describe the hex code for red.,0
Name the capital of gravity.,0
Name a color that is similar to orange.,0
Explain the legal meaning of contract.,0
Define negligence in criminal law context.,0
Explain the concept of France.,0
Define property in criminal law context.,0
Describe the hex code for red.,0
What does ROI stand for in finance?,0
Describe the hex code for blue.,0
Explain the difference between house and house measurements.,0
Explain the legal meaning of tort.,0
"Which is larger, house or car?",0
Which color complements blue?,0
What is the square root of 49?,0
What is the definition of tort under law?,0
Name a color that is similar to yellow.,0
Explain the concept of France.,0
Name the capital of France.,0
What is the average height of a book?,0
What color do you get when you mix blue and purple?,0
Explain the difference between book and book measurements.,0
What is the definition of contract under law?,0
What color do you get when you mix purple and green?,0
Define property in criminal law context.,0
Name the capital of Python programming.,0
Name a color that is similar to yellow.,0
Solve for x: 4x + 51 = 54.,0
What is the compound interest on $8515 at 7754% for 7533 years?,0
Explain the legal meaning of contract.,0
What color do you get when you mix purple and orange?,0
What is the average height of a elephant?,0
Which color complements blue?,0
Name a color that is similar to yellow.,0
What does ROI stand for in finance?,0
What is the average height of a elephant?,0
Who wrote the book Hamlet?,0
"Which is larger, apple or book?",0
What is the average height of a book?,0
"Which is larger, car or house?",0
What year did gravity happen?,0
Which color complements orange?,0
Explain the legal meaning of property.,0
Explain the legal meaning of contract.,0
What are the elements of tort in contract law?,0
Which color complements red?,0
What is the square root of 2?,0
What color do you get when you mix blue and red?,0
Explain the difference between book and book measurements.,0
What is the square root of 15?,0
Calculate the product of 47 and 62.,0
Name a color that is similar to purple.,0
"Which is larger, apple or book?",0
Describe the hex code for orange.,0
What is the square root of 28?,0
How do you calculate net present value (NPV)?,0
Explain the legal meaning of negligence.,0
What year did gravity happen?,0
Explain the difference between stocks and bonds.,0
"Which is larger, apple or apple?",0
Explain the concept of World War II.,0
Define contract in criminal law context.,0
Name the capital of gravity.,0
What is 97 + 13?,0
Explain the legal meaning of tort.,0
Explain the difference between stocks and bonds.,0
What is the compound interest on $8758 at 4767% for 5925 years?,0
What is the compound interest on $1353 at 6786% for 5879 years?,0
Describe the hex code for purple.,0
Define property in criminal law context.,0
Name the capital of gravity.,0
"Which is larger, car or house?",0
What color do you get when you mix yellow and green?,0
Name the capital of World War II.,0
Calculate the product of 3 and 91.,0
Explain the difference between elephant and car measurements.,0
Name the capital of France.,0
Explain the difference between stocks and bonds.,0
Explain the concept of France.,0
What is the compound interest on $1406 at 7254% for 3663 years?,0
Solve for x: 72x + 96 = 29.,0
What color do you get when you mix yellow and orange?,0
Explain the concept of France.,0
What are the elements of negligence in contract law?,0
Solve for x: 74x + 4 = 96.,0
Name a color that is similar to yellow.,0
What is the definition of criminal act under law?,0
Explain the difference between apple and elephant measurements.,0
What is the definition of property under law?,0
What year did Python programming happen?,0
What are the elements of criminal act in contract law?,0
What is the definition of property under law?,0
What is the square root of 40?,0
What is the compound interest on $9235 at 6907% for 9594 years?,0
